角色名,唱法/表演方式,台词,来源文件,字数,情感分
关羽,同笑,哈哈哈……,XiangYangYan.csv,3,0.55
关羽,同白,请！,XiangYangYan.csv,1,0.55
关羽,同白,谢刘主！,XiangYangYan.csv,3,0.9
关羽,同白,请！,XiangYangYan.csv,1,0.55
关羽,同白,请！,XiangYangYan.csv,1,0.55
关羽,念,凤眼蚕眉义气豪，,XianXiChuan.csv,7,0.9
关羽,同念,桃园结义美名标。,XianXiChuan.csv,7,0.9
关羽,同白,俺——,XianXiChuan.csv,1,0.55
关羽,白,姓关名羽子云长。,XianXiChuan.csv,7,0.55
关羽,白,三弟、四弟请了！,XianXiChuan.csv,6,0.55
关羽,白,今有张松去至中原，要结好于曹操。怎奈他出言冲撞，被乱棍打出。如今他回转西川，打从荆州经过，不免前去迎接于他，借便打探西川消息。,XianXiChuan.csv,55,0.1
关羽,白,四弟此言甚是。你我一同请示大哥便了。,XianXiChuan.csv,16,0.55
关羽,同白,有请大哥！,XianXiChuan.csv,4,0.55
关羽,同白,参见（大哥）（主公）、两位先生！,XianXiChuan.csv,10,0.55
关羽,同白,啊！,XianXiChuan.csv,1,0.55
关羽,白,启禀大哥：今有西川张松，被曹操乱棍打出。听他要从荆州经过，大哥何不将他接来，借此可探听川中之事？,XianXiChuan.csv,42,0.1
关羽,白,在！,XianXiChuan.csv,1,0.55
关羽,白,得令！,XianXiChuan.csv,2,0.55
关羽,白,迎接张先生！,XianXiChuan.csv,5,0.55
关羽,白,俺乃关羽。闻得大夫远路而来，奉了大哥之命，恭迎大夫进城。,XianXiChuan.csv,24,0.55
关羽,白,岂敢！,XianXiChuan.csv,2,0.55
关羽,唱,深施一礼把马上，,XianXiChuan.csv,7,0.9
关羽,唱,"人来看过杯中饮，
安然回到西川城。",XianXiChuan.csv,14,0.9
关羽,同白,送大夫！,XianXiChuan.csv,3,0.55
关羽,同白,大哥呀！,XuTianSheLu.csv,3,0.55
关羽,唱,大哥休得心内慌，,XuTianSheLu.csv,7,0.55
关羽,唱,今日若收吕布将，,XuTianSheLu.csv,7,0.55
关羽,白,此人忠义双全，武艺出众。丞相何不收留此人？关某愿以身家性命保之。,XuTianSheLu.csv,28,0.9
关羽,念,将相本无种，,XuTianSheLu.csv,5,0.55
关羽,同白,大哥回来了。,XuTianSheLu.csv,5,0.55
关羽,白,大哥上殿，朝见天子，但不知万岁怎样传旨？,XuTianSheLu.csv,17,0.55
关羽,同白,大哥受爵，可喜可贺。,XuTianSheLu.csv,8,0.55
关羽,同白,遵命。,XuTianSheLu.csv,2,0.55
关羽,白,大哥，今日许田射鹿，曹操妄在天子面前受贺，欺君罔上。小弟本要将他斩首，大哥以目视弟，极力拦阻，却是为何？,XuTianSheLu.csv,44,0.1
关羽,白,今日不杀此贼，后必为患。,XuTianSheLu.csv,10,0.1
关羽,白,想那耕种，乃是农夫小人所为。大哥要以天下之事为重，何必如此？,XuTianSheLu.csv,26,0.55
关羽,白,适才在郊外，演习拳棒。三弟武艺，越发精通了。,XuTianSheLu.csv,18,0.9
关羽,白,旗牌，大爷往哪里去了？,XuTianSheLu.csv,9,0.55
关羽,白,"大哥前去，恐受曹操之害。
三弟，你我一同赶上前去。",XuTianSheLu.csv,20,0.1
关羽,白,正是：,XuTianSheLu.csv,2,0.9
关羽,念,舍身入虎穴，,XuTianSheLu.csv,5,0.55
关羽,白,闻听丞相邀吾兄长饮酒，吾二人特来舞剑进酒。,XuTianSheLu.csv,19,0.55
关羽,白,谢丞相，天色不早，兄长可以回去了。,XuTianSheLu.csv,14,0.9
关羽,白,兄长今日赴曹操之宴，险些将弟等吓死。,XuTianSheLu.csv,16,0.55
关羽,白,兄长真是高见。,XuTianSheLu.csv,6,0.55
关羽,白,只好慢慢打听。,XuTianSheLu.csv,6,0.1
关羽,白,大哥前去讨令，为何还不见到来？,XuTianSheLu.csv,13,0.55
关羽,白,大哥，今番出兵，为何这等慌速？,XuTianSheLu.csv,12,0.55
关羽,白,大哥高见。,XuTianSheLu.csv,4,0.55
关羽,白,今奉大哥之命，四门散粮。三弟，可到东门散放。愚兄去往西门。,XuTianSheLu.csv,24,0.55
关羽,唱,"三弟东门把粮放，
安抚徐州众儿郎。
人来一同西门往，
只见一人走慌忙。",XuTianSheLu.csv,28,0.9
关羽,白,"吓。看此人慌慌张张，冲过马头而去，莫非有诈。
来，与我将他赶回来。
你是何人，如此慌迫，敢么是奸细？休走，看剑！",XuTianSheLu.csv,43,0.55
关羽,白,既是送信的，拿信来我看。,XuTianSheLu.csv,10,0.9
关羽,白,吾既是刘使君，拿来我看。,XuTianSheLu.csv,10,0.55
关羽,白,我且问你，你是何人，在何人的帐下差遣？,XuTianSheLu.csv,16,0.55
关羽,白,呔，你既在车胄帐下，为何前来洩他的消息？分明是诈，休走看剑！,XuTianSheLu.csv,25,0.9
关羽,白,你且讲来。,XuTianSheLu.csv,4,0.55
关羽,白,如此，先生请起。,XuTianSheLu.csv,6,0.55
关羽,白,但不知车胄这厮，为何要害我弟兄？,XuTianSheLu.csv,14,0.55
关羽,白,原来如此，先生请便。,XuTianSheLu.csv,8,0.55
关羽,白,记下了。,XuTianSheLu.csv,3,0.55
关羽,白,知道了。,XuTianSheLu.csv,3,0.55
关羽,白,三弟回来了？,XuTianSheLu.csv,5,0.55
关羽,白,今有车胄，欲害吾弟兄，在城中埋伏兵马。,XuTianSheLu.csv,16,0.55
关羽,白,且慢，兄倒有一计在此。,XuTianSheLu.csv,9,0.55
关羽,白,你我二人，假扮许褚、张辽，这营中现有曹兵的衣甲，叫众将扮作曹兵，前去叫城。他将城门开放，将车胄诱出城来，杀他一个落花流水。,XuTianSheLu.csv,52,0.1
关羽,念,城下杀仇人。,XuTianSheLu.csv,5,0.1
关羽,白,"待吾前去叫城。
呔，开城！",XuTianSheLu.csv,9,0.55
关羽,白,吾乃许褚。,XuTianSheLu.csv,4,0.55
关羽,白,辽。,XuTianSheLu.csv,1,0.55
关羽,白,待等天明，那刘备知道，如何是好？,XuTianSheLu.csv,13,0.9
关羽,白,看刀！,XuTianSheLu.csv,2,0.55
关羽,白,启大哥：今有车胄，奉曹操之命，要暗害吾等。幸蒙陈登，前来送信。因此弟将他斩了。,XuTianSheLu.csv,32,0.30000000000000004
关羽,白,不知去向。,XuTianSheLu.csv,4,0.55
关羽,白,啊兄长！,YiQingZhuGe.csv,3,0.55
关羽,白,请！参见兄长。,YiQingZhuGe.csv,5,0.55
关羽,白,贤弟少礼，请坐！,YiQingZhuGe.csv,6,0.9
关羽,白,些许小事，兄长何必挂齿？这几日不见兄长，小弟时常挂念。,YiQingZhuGe.csv,23,0.55
关羽,白,樊城粮草甚厚，已命能将把守城池，料无妨碍。,YiQingZhuGe.csv,18,0.55
关羽,白,先生之言差矣！,YiQingZhuGe.csv,6,0.55
关羽,白,某观《春秋》，管仲纠合诸侯，以匡天下，乃春秋盖世之杰。孔明何等人也？竟敢比前辈先生！岂不妄谈？岂不谬矣！,YiQingZhuGe.csv,42,0.9
关羽,同白,我弟兄与大哥同去就是。,YiQingZhuGe.csv,10,0.55
关羽,同白,是。,YiQingZhuGe.csv,1,0.55
关羽,同白,奉陪兄长。,YiQingZhuGe.csv,4,0.55
关羽,唱,"兄长休得心急性，
小弟言来兄长听：
徐庶走马曾讲论，
隆中茅庐隐卧龙。
此处水秀青山隐，
弟兄回来访高明。
水镜言论如非假，
一定重整汉室兴。",YiQingZhuGe.csv,56,0.9
关羽,唱,"三弟休得语高声，
大哥听见怒气嗔。
兄长定然有高论，
你我只可一旁听。",YiQingZhuGe.csv,28,0.1
关羽,同白,请坐。,YiQingZhuGe.csv,2,0.55
关羽,白,兄长，方才崔州平所言如何？,YiQingZhuGe.csv,11,0.55
关羽,白,兄长念祖宗之基业，理当如此。,YiQingZhuGe.csv,12,0.55
关羽,西皮二六板,"站立城楼美言奉，
丢去愁眉换美容。
既然待我们恩情重，
不该又夺小沛丰。
虎牢关见过你的威风勇，
岂不知桃园三弟兄？",yuanlvjieqin.csv,47,0.6333333333333333
关羽,念,胸中志气广略韬，,YuanMenSheJi.csv,7,0.55
关羽,念,白马祭天牛祭地，,YuanMenSheJi.csv,7,0.55
关羽,同白,参见大哥。,YuanMenSheJi.csv,4,0.55
关羽,同白,谢坐。传小弟进帐，有何军情议论？,YuanMenSheJi.csv,13,0.9
关羽,白,大哥，书信上面，写得什么言语？,YuanMenSheJi.csv,12,0.9
关羽,白,三弟可去？,YuanMenSheJi.csv,4,0.55
关羽,白,为何不去？,YuanMenSheJi.csv,4,0.55
关羽,白,哪里是不去，分明惧怕吕布！,YuanMenSheJi.csv,11,0.5
关羽,同念,离了小沛地，,YuanMenSheJi.csv,5,0.55
关羽,白,温侯，,YuanMenSheJi.csv,2,0.55
关羽,白,有坐。,YuanMenSheJi.csv,2,0.55
关羽,白,温侯驾安。,YuanMenSheJi.csv,4,0.9
关羽,同白,但愿得射得着。,YuanMenSheJi.csv,6,0.55
关羽,同白,待俺弟兄出马！,YuanMenSheJi.csv,6,0.55
关羽,引子,一片丹心扶炎汉，何日里恢复中原。,yuexiazandiaochan.csv,14,0.9
关羽,念,徐州一战好惨然，相约三事依曹瞒。身在曹营心在汉，兄南弟北各一天。,yuexiazandiaochan.csv,28,0.1
关羽,白,"某，汉室关。徐州一战，被困土山。为保二嫂，暂归曹操。曹操待某，三日一小宴，五日一大宴；上马献金，下马献银。又赠美女十名，侍奉二嫂。这美女之中，有貂婵在内。想当年王司徒定下连环之计，诛了董卓。那貂婵女足智多谋，她可算巾帼丈夫也。
军校，",yuexiazandiaochan.csv,96,0.58
关羽,白,看看可有明月？,yuexiazandiaochan.csv,6,0.9
关羽,白,将纱窗撑起。,yuexiazandiaochan.csv,5,0.55
关羽,吹腔,"真乃是清秋天月色灿烂，
广寒宫拥出了玉兔仙颜。
照得某美英雄赤心肝胆，",yuexiazandiaochan.csv,30,0.55
关羽,白,呀！,yuexiazandiaochan.csv,1,0.55
关羽,吹腔,今夜晚心有事懒把书观。,yuexiazandiaochan.csv,10,0.55
关羽,白,且住！董卓误国专权，就有貂婵耳！,yuexiazandiaochan.csv,13,0.55
关羽,吹腔,"王司徒他把那连环计献，
貂婵女可算得女中魁元。",yuexiazandiaochan.csv,20,0.55
关羽,白,"那貂婵是甚等之人，计谋多端。吾不免将她唤至帐前，问个明白。
军校，
传貂婵进见。",yuexiazandiaochan.csv,32,0.9
关羽,白,下跪何人？,yuexiazandiaochan.csv,4,0.55
关羽,白,怎不抬头？,yuexiazandiaochan.csv,4,0.55
关羽,白,恕你无罪。,yuexiazandiaochan.csv,4,0.1
关羽,白,呀！,yuexiazandiaochan.csv,1,0.55
关羽,西皮摇板,"见貂婵生来的沉鱼落雁，
好一似天仙女降下广寒。
怪不得凤仪亭父子们迷恋，
父杀子子弑父人伦倒颠。",yuexiazandiaochan.csv,41,0.1
关羽,白,貂婵，那厢有座，你且坐下。,yuexiazandiaochan.csv,10,0.55
关羽,白,你乃司徒之女，温侯之妻，焉有不坐之理？,yuexiazandiaochan.csv,16,0.55
关羽,白,貂婵，不在虎牢关，来在曹营则甚？,yuexiazandiaochan.csv,13,0.55
关羽,白,这也难说。你父将你先许吕布，后许董卓，是何意也？,yuexiazandiaochan.csv,20,0.55
关羽,白,呀！,yuexiazandiaochan.csv,1,0.55
关羽,西皮流水板,"听她言不由我心中嗟叹，
她乃是有功女流落此间。
董卓贼若不是她父女盘算，
这江山到如今老贼专权。
展愁眉睁凤眼心中转念，
汉朝中论英雄谁占魁元？",yuexiazandiaochan.csv,61,0.1
关羽,唱,"好一个貂婵女口能舌辩，
一句话说的吾毛骨悚然。
曾记得虎牢关一场大战，
恼怒了某三弟奋勇当先。
吼一声吓破了吕布肝胆，
鞭打他紫金冠坠落马前。
吕奉先他本是英雄好汉，
某三弟可算得将中魁元。",yuexiazandiaochan.csv,80,0.30000000000000004
关羽,白,貂婵，,yuexiazandiaochan.csv,2,0.55
关羽,唱,"你本是有功女谁敢轻慢？
好比那浣纱婆西施一般。",yuexiazandiaochan.csv,20,0.55
关羽,白,貂婵，暂且侍奉二位主母。等我大哥得了天下，定有封赠。下帐去罢。,yuexiazandiaochan.csv,26,0.55
关羽,唱,"曹丞相他把那美色来献，
哪知道汉关某义气冲天？
我好比柳下惠坐怀不乱，
又好比鲁男子闭户不贪。",yuexiazandiaochan.csv,40,0.5
关羽,念,但愿皇叔把位参，重整汉室锦江山。平生正气冲霄汉，关某月下赞貂婵。,yuexiazandiaochan.csv,28,0.9
关羽,内同白,诸位义士请！,zaodaotoujun.csv,5,0.9
关羽,梅花板,"为不平把祸闯，
逃灾避难走范阳。
幸喜得会英雄酒楼上，",zaodaotoujun.csv,22,0.1
关羽,同梅花板,喜洋洋笑非常，,zaodaotoujun.csv,6,0.55
关羽,白,列位不嫌耳烦，容某下位手舞足蹈，叙说一遍。,zaodaotoujun.csv,18,0.55
关羽,念,"平生志气刚，文武记胸膛。恨无出头日，明珠土内藏。
宦臣掌朝政，汉室乱纲常，官吏天良丧，黎民遭祸殃。",zaodaotoujun.csv,40,0.5
关羽,白,关羽自幼磨穿铁砚，深通诗书。平生好打不平，那日正在酒肆之中沽饮，忽然闯进一白发老者，遍体汗淋，痛哭流涕，惨不忍观。问其情由，老者言道：他名张继昌，乃蒲州解良人氏，老妻去世，只有一女，名叫鸾姣。一日，熊府家人，前来提亲，张家不允。熊祥诈写假借约一张，告到解良苗信台前。想那苗信，乃是熊太守门生，自然是官官相护，将张继昌父女抓到衙中，张鸾姣扣押监中，张继昌用乱棍打下堂来。可怜张继昌年过花甲，上下衙门，叩告喊冤，均不准状。在酒肆之中，遇着关某，领他击鼓鸣冤。狗官又将张继昌暴打，那时某上得堂去，与赃官辩理，问得狗官，哑口无言。狗子熊祥，向某威唬，某家一怒，当堂将熊祥打死。刀劈监牢，放出一伙被难囚犯，救了张氏父女，火焚解良县衙。逃出城来，只听得后面，人声呐喊，官兵追赶而来。那时某身无寸铁，如何抵挡。幸喜路旁，有一圣母娘娘古庙。是某进庙躲藏，不多时间，又听得这哗啦啦一声响亮，火光冲天，乌烟四起！,zaodaotoujun.csv,336,0.5
关羽,四块玉,"他他他狐群追赶紧，
个个凶勇似鹞鹰，
那时某独树不成林，
手无兵刃无奈古庙把身存，
只见那烈焰起，
某闯出了火海险境。",zaodaotoujun.csv,48,0.9
关羽,白,那时某从烈火之中，闯出庙门，正遇熊虎，我二人话不投机，被某夺那厮宝剑，斩了熊虎，杀死一伙恶奴。我闯了此祸，山西地面不能存身，因此奔走范阳，巧遇刘、张二位义士。我三人言谈议论，志趣相同，结为金兰之好，又遇众位义士相助，真乃万千之幸！这是关某从解良来到范阳一事。众位义士贻笑了，哈哈哈哈！,zaodaotoujun.csv,122,0.4076923076923077
关羽,同白,罢了。,zaodaotoujun.csv,2,0.55
关羽,同白,折铁两千斤。,zaodaotoujun.csv,5,0.55
关羽,白,三停冷艳锯。,zaodaotoujun.csv,5,0.55
关羽,同白,那是自然！还须要招军买马。,zaodaotoujun.csv,11,0.55
关羽,同白,言得极是！大家一同出庄去者。请！,zaodaotoujun.csv,13,0.55
关羽,三笑,哈哈，哈哈，啊哈哈哈哈！,zaodaotoujun.csv,9,0.55
关羽,白,多谢列位义士相赠青龙偃月刀名。关某得志，建功立业，展土辟疆，仰仗诸位金言也！大家收拾马匹，明日一同投军，与国除患，安邦去者！,zaodaotoujun.csv,53,0.9
关羽,同尾声,风云聚会艳阳娇，,zaodaotoujun.csv,7,0.55
关羽,引子,身在曹营心在汉，思念桃园泪涟涟。,ZengBieTiaoPao.csv,14,0.55
关羽,白,"某，汉寿亭侯。昨闻大哥现在河北袁绍军中，是我封金挂印，去往曹营走辞。可恨奸曹，将免见牌高挂辕门，不容某相见。某特修书一封，不免遣人送至曹营，就此保定二位皇嫂，闯出许昌便了。
来！",ZengBieTiaoPao.csv,75,0.6333333333333333
关羽,白,这有书信一封，送至曹丞相营中，不得有误。,ZengBieTiaoPao.csv,17,0.9
关羽,白,小校。,ZengBieTiaoPao.csv,2,0.55
关羽,白,车仗可曾齐备？,ZengBieTiaoPao.csv,6,0.55
关羽,白,有请二位皇嫂。,ZengBieTiaoPao.csv,6,0.55
关羽,白,小弟两次去见曹操，无奈他高挂免见牌，不容我相见，是弟封金挂印，修书一封，送往曹营，意欲不辞而别。特请二位皇嫂登车。,ZengBieTiaoPao.csv,49,0.55
关羽,白,二位皇嫂，但放宽心，只是小弟这青龙刀，管叫他难逃公道。,ZengBieTiaoPao.csv,23,0.9
关羽,白,众小校，趱行者。,ZengBieTiaoPao.csv,6,0.55
关羽,白,尔等敢挡某家的去路么？,ZengBieTiaoPao.csv,10,0.55
关羽,白,谅尔也不敢。小校，催车！,ZengBieTiaoPao.csv,9,0.55
关羽,内西皮导板,写柬辞曹出许昌，,ZengBieTiaoPao.csv,7,0.55
关羽,西皮原板,"挂印信封黄金来去清白，冠冕堂皇。
曹孟德他待我恩深谊广，
暗用那牢笼计打动我关云长。
他爱我是一个英雄能将，
我看他到如今枉费心肠。
此一番到河北去寻兄长，
青龙刀、赤兔马保定皇娘。
叫人来你与爷催车仗，",ZengBieTiaoPao.csv,85,0.6333333333333333
关羽,西皮摇板,见一人骑战马急走慌忙。,ZengBieTiaoPao.csv,10,0.55
关羽,白,原来是文远贤弟，你此番前来，莫非丞相，叫关某回转么？,ZengBieTiaoPao.csv,22,0.55
